id,serialNumber,locationName,latitude,longitude,coords_color,address,postalCode,status,rvm_remarks,model,rvm_val2,rvm_val3,rvm_val4,rvmOpeningHours
399,SGRVM0029,486 Choa Chu Kang Ave 5,1.375462,103.738362,Red,"486 Choa Chu Kang Ave 5, 680486",680486,MAINTENANCE,,,,,,Mon - Sun:  24 Hrs
400,SGRVM0030,760 Choa Chu Kang North 5,1.393090,103.747300,Red,"760 Choa Chu Kang North 5, 680760",680760,RUNNING,,,,,,Mon - Sun:  24 Hrs
401,SGRVM0031,162 Bukit Batok Street 11,1.348282,103.748058,Red,"162 Bukit Batok Street 11, 650162",650162,RUNNING,,,,,,Mon - Sun:  24 Hrs
403,SGRVM0033,210 Bukit Batok Street 21,1.345456,103.749873,Red,"210 Bukit Batok Street 21, 650210",650210,RUNNING,,,,,,Mon - Sun:  24 Hrs
406,SGRVM0036,505 Choa Chu Kang Street 51,1.389010,103.742063,Red,"505 Choa Chu Kang Street 51, 680505",680505,RUNNING,,,,,,Mon - Sun:  24 Hrs
407,SGRVM0037,"437 Fajar Rd, Block 437",1.382590,103.769520,Red,"437 Fajar Rd, Block 437, 670437",670437,FULL,,,,,,Mon - Sun:  24 Hrs
408,SGRVM0038,493 Jurong West Street 41,1.349010,103.724890,Red,"493 Jurong West Street 41, 640493",640493,RUNNING,,,,,,Mon - Sun:  24 Hrs
409,SGRVM0039,432 Choa Chu Kang Ave 4,1.384650,103.741793,Red,"432 Choa Chu Kang Ave 4, 680432",680432,RUNNING,,,,,,Mon - Sun:  24 Hrs
410,SGRVM0040,290 Choa Chu Kang Ave 3,1.378830,103.740390,Red,"290 Choa Chu Kang Ave 3, 680290",680290,RUNNING,,,,,,Mon - Sun:  24 Hrs
411,SGRVM0041,238 Bukit Batok East Ave 5,1.349897,103.754764,Red,"238 Bukit Batok East Ave 5, 650238",650238,RUNNING,,,,,,Mon - Sun:  24 Hrs
412,SGRVM0042,296B Bukit Batok Street 22,1.343844,103.747477,Red,"296B Bukit Batok Street 22, 652296",652296,RUNNING,,,,,,Mon - Sun:  24 Hrs
413,SGRVM0043,137 Teck Whye Ln,1.379964,103.752869,Red,"137 Teck Whye Ln, 680137",680137,RUNNING,,,,,,Mon - Sun:  24 Hrs
414,SGRVM0044,473 Choa Chu Kang Ave 3,1.379451,103.737833,Red,"473 Choa Chu Kang Ave 3, 680473",680473,RUNNING,,,,,,Mon - Sun:  24 Hrs
416,SGRVM0046,164 Jln Teck Whye,1.381310,103.756400,Red,"164 Jln Teck Whye, 680164",680164,FULL,,,,,,Mon - Sun:  24 Hrs
417,SGRVM0047,230 Choa Chu Kang Central,1.380357,103.746310,Red,"230 Choa Chu Kang Central, 680230",680230,RUNNING,,,,,,Mon - Sun:  24 Hrs
418,SGRVM0048,290B Bukit Batok Street 24,1.343736,103.756650,Red,"290B Bukit Batok Street 24, 653290",653290,RUNNING,,,,,,Mon - Sun:  24 Hrs
420,SGRVM0050,498 Jurong West Street 41,1.348820,103.724430,Red,"498 Jurong West Street 41, 640498",640498,FULL,,,,,,Mon - Sun:  24 Hrs
421,SGRVM0051,639 Choa Chu Kang Street 64,1.397740,103.749048,Red,"639 Choa Chu Kang Street 64, 680639",680639,RUNNING,,,,,,Mon - Sun:  24 Hrs
422,SGRVM0052,488B Choa Chu Kang Ave 5,1.377060,103.739330,Red,"488B Choa Chu Kang Ave 5, 682488",682488,RUNNING,,,,,,Mon - Sun:  24 Hrs
423,SGRVM0053,125 Bukit Batok Central,1.351541,103.746952,Red,"125 Bukit Batok Central, 650125",650125,RUNNING,,,,,,Mon - Sun:  24 Hrs
425,SGRVM0055,334D Yishun Street 31,1.432400,103.846680,Red,"334D Yishun Street 31, 764334",764334,FULL,,,,,,Mon - Sun:  24 Hrs
426,SGRVM0056,454 Choa Chu Kang Ave 4,1.379170,103.734764,Red,"454 Choa Chu Kang Ave 4, 680454",680454,RUNNING,,,,,,Mon - Sun:  24 Hrs
427,SGRVM0057,818B Choa Chu Kang Ave 1,1.377290,103.748330,Red,"818B Choa Chu Kang Ave 1, 682818",682818,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Blk 808B Choa Chu Kang Ave 1. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
428,SGRVM0058,426 Choa Chu Kang Ave 4,1.380616,103.739191,Red,"426 Choa Chu Kang Ave 4, 680426",680426,RUNNING,,,,,,Mon - Sun:  24 Hrs
429,SGRVM0059,562 Choa Chu Kang Street 52,1.396220,103.745790,Red,"562 Choa Chu Kang Street 52, 680562",680562,FULL,,,,,,Mon - Sun:  24 Hrs
430,SGRVM0060,434 Bukit Panjang Ring Rd,1.385396,103.770494,Red,"434 Bukit Panjang Ring Rd, 670434",670434,RUNNING,,,,,,Mon - Sun:  24 Hrs
431,SGRVM0061,"228 Bukit Batok Central,",1.348700,103.753760,Red,"228 Bukit Batok Central,, 650228",650228,RUNNING,,,,,,Mon - Sun:  24 Hrs
432,SGRVM0062,442 Choa Chu Kang Ave 4,1.380940,103.737680,Red,"442 Choa Chu Kang Ave 4, 680442",680442,RUNNING,,,,,,Mon - Sun:  24 Hrs
433,SGRVM0063,103 Bukit Batok Central,1.350119,103.745366,Red,"103 Bukit Batok Central, 650103",650103,RUNNING,,,,,,Mon - Sun:  24 Hrs
434,SGRVM0064,517 Choa Chu Kang Street 51,1.390720,103.742960,Red,"517 Choa Chu Kang Street 51, 680517",680517,RUNNING,,,,,,Mon - Sun:  24 Hrs
436,SGRVM0066,340 Choa Chu Kang Loop,1.384192,103.745490,Red,"340 Choa Chu Kang Loop, 680340",680340,RUNNING,,,,,,Mon - Sun:  24 Hrs
437,SGRVM0067,464 Jurong West Street 41,1.350350,103.722340,Red,"464 Jurong West Street 41, 640464",640464,FULL,,,,,,Mon - Sun:  24 Hrs
438,SGRVM0068,413 Saujana Rd,1.382334,103.768549,Red,"413 Saujana Rd, 670413",670413,RUNNING,,,,,,Mon - Sun:  24 Hrs
439,SGRVM0069,169 Bukit Batok West Ave 8,1.346742,103.740833,Red,"169 Bukit Batok West Ave 8, 650169",650169,FULL,,,,,,Mon - Sun:  24 Hrs
440,SGRVM0070,764 Jurong West Street 74,1.349460,103.698420,Red,"764 Jurong West Street 74, 640764",640764,RUNNING,,,,,,Mon - Sun:  24 Hrs
441,SGRVM0071,550 Choa Chu Kang Street 52,1.394065,103.742722,Red,"550 Choa Chu Kang Street 52, 680550",680550,RUNNING,,,,,,Mon - Sun:  24 Hrs
442,SGRVM0072,"251 Bangkit Rd,",1.380160,103.773680,Red,"251 Bangkit Rd,, 670251",670251,RUNNING,,,,,,Mon - Sun:  24 Hrs
443,SGRVM0073,308 Jurong East Street 32,1.347320,103.734449,Red,"308 Jurong East Street 32, 600308",600308,RUNNING,,,,,,Mon - Sun:  24 Hrs
444,SGRVM0074,308 Bukit Batok Street 31,1.357472,103.747972,Red,"308 Bukit Batok Street 31, 650308",650308,RUNNING,,,,,,Mon - Sun:  24 Hrs
445,SGRVM0075,242 Bukit Panjang Ring Rd,1.380229,103.772150,Red,"242 Bukit Panjang Ring Rd, 670242",670242,RUNNING,,,,,,Mon - Sun:  24 Hrs
447,B9051012,Block 447A Punggol Way,1.417658,103.912187,Blue,"447A Punggol Way, 821447",821447,RUNNING,,,,,,Mon - Sun:  24 Hrs
448,B5481157,Block 310C Punggol Walk,1.409698,103.900196,Blue,"Block 310C Punggol walk, 823310",823310,RUNNING,,,,,,Mon - Sun:  24 Hrs
449,B5052555,Block 435 Northshore Drive,1.418507,103.910157,Blue,"435 Northshore Drive, 820435",820435,RUNNING,,,,,,Mon - Sun:  24 Hrs
450,B5052476,Block 411A Northshore Drive,1.418358,103.905768,Blue,"411A Northshore Drive, 821411",821411,RUNNING,,,,,,Mon - Sun:  24 Hrs
451,SGRVM0079,316 Jurong East Street 32,1.347050,103.732160,Red,"316 Jurong East Street 32, 600316",600316,RUNNING,,,,,,Mon - Sun:  24 Hrs
452,SGRVM0078,320 Jurong East Street 31,1.348439,103.731003,Red,"320 Jurong East Street 31, 600320",600320,RUNNING,,,,,,Mon - Sun:  24 Hrs
453,SGRVM0080,340 Jurong East Ave 1,1.350279,103.730665,Red,"340 Jurong East Ave 1, 600340",600340,FULL,,,,,,Mon - Sun:  24 Hrs
455,SGRVM0082,475 Jurong West Street 41,1.346831,103.724433,Red,"475 Jurong West Street 41, 640475",640475,RUNNING,,,,,,Mon - Sun:  24 Hrs
456,SGRVM0083,458 Jurong West Street 41,1.350219,103.719861,Red,"458 Jurong West Street 41, 640458",640458,RUNNING,,,,,,Mon - Sun:  24 Hrs
457,SGRVM0084,461A Bukit Batok West Ave 8,1.355350,103.740090,Red,"461A Bukit Batok West Ave 8, 651461",651461,RUNNING,,,,,,Mon - Sun:  24 Hrs
458,SGRVM0085,330 Clementi Ave 2,1.313743,103.767828,Red,"330 Clementi Ave 2, 120330",120330,RUNNING,,,,,,Mon - Sun:  24 Hrs
459,SGRVM0086,435C Bukit Batok West Ave. 5,1.358376,103.740093,Red,"435C Bukit Batok West Ave. 5, 653435",653435,RUNNING,,,,,,Mon - Sun:  24 Hrs
460,SGRVM0087,317 Jurong East Street 31,1.346870,103.731240,Red,"317 Jurong East Street 31, 600317",600317,RUNNING,,,,,,Mon - Sun:  24 Hrs
461,SGRVM0088,248 Bukit Batok East Avenue 5,1.350328,103.756482,Red,"248 Bukit Batok East Avenue 5, 650248",650248,FULL,,,,,,Mon - Sun:  24 Hrs
462,SGRVM0089,369 Bukit Batok Street 31,1.360010,103.750393,Red,"369 Bukit Batok Street 31, 650369",650369,FULL,,,,,,Mon - Sun:  24 Hrs
463,SGRVM0090,325 Jurong East Street 31,1.348810,103.728940,Red,"325 Jurong East Street 31, 600325",600325,RUNNING,,,,,,Mon - Sun:  24 Hrs
464,SGRVM0091,288D Bukit Batok Street 25,1.345810,103.759100,Red,"288D Bukit Batok Street 25, 653288",653288,RUNNING,,,,,,Mon - Sun:  24 Hrs
465,SGRVM0092,350 Bukit Batok Street 34,1.361718,103.749146,Red,"350 Bukit Batok Street 34, 650350",650350,FULL,,,,,,Mon - Sun:  24 Hrs
466,SGRVM0093,480 Jurong West Street 41,1.347320,103.724000,Red,"480 Jurong West Street 41, 640480",640480,RUNNING,,,,,,Mon - Sun:  24 Hrs
467,SGRVM0094,15 Teck Whye Ln,1.379105,103.754402,Red,"15 Teck Whye Ln, 680015",680015,RUNNING,,,,,,Mon - Sun:  24 Hrs
468,SGRVM0095,138 Bukit Batok West Ave 6,1.350551,103.744416,Red,"138 Bukit Batok West Ave 6, 650138",650138,RUNNING,,,,,,Mon - Sun:  24 Hrs
469,SGRVM0096,181 Jelebu Rd,1.379310,103.762910,Red,"181 Jelebu Rd, 670181",670181,RUNNING,,,,,,Mon - Sun:  24 Hrs
470,SGRVM0097,164 Bukit Batok Street 11,1.347740,103.742810,Red,"164 Bukit Batok Street 11, 650164",650164,RUNNING,,,,,,Mon - Sun:  24 Hrs
477,SGRVM0105,757 Yishun Street 72 ,1.426585,103.834060,Red,"757 Yishun Street 72 , 760757",760757,RUNNING,,,,,,Mon - Sun:  24 Hrs
479,SGRVM0107,636 Yishun Street 61,1.419655,103.839067,Red,"636 Yishun Street 61, 760636",760636,RUNNING,,,,,,Mon - Sun:  24 Hrs
483,SGRVM0104,274 Choa Chu Kang Ave 2,1.379370,103.742820,Red,"274 Choa Chu Kang Ave 2, 680274",680274,FULL,,,,,,Mon - Sun:  24 Hrs
487,SGRVM0114,654 Yishun Avenue 4,1.422984,103.840497,Red,"654 Yishun Avenue 4, 760654",760654,RUNNING,,,,,,Mon - Sun:  24 Hrs
492,SGRVM0119,112 Teck Whye Ln,1.377645,103.752334,Red,"112 Teck Whye Ln, 680112",680112,OFFLINE,,,,,,Mon - Sun:  24 Hrs
506,SGRVM0136,213 Yishun Street 21,1.431849,103.836330,Red,"213 Yishun Street 21, 760213",760213,RUNNING,,,,,,Mon - Sun:  24 Hrs
511,SGRVM0141,676C Yishun Ring Rd,1.421540,103.842280,Red,"676C Yishun Ring Rd, 763676",763676,RUNNING,,,,,,Mon - Sun:  24 Hrs
512,SGRVM0142,365 Yishun Ring Rd,1.429250,103.845190,Red,"365 Yishun Ring Rd, 760365",760365,RUNNING,,,,,,Mon - Sun:  24 Hrs
514,SGRVM0133,771 Yishun Ave 3,1.423960,103.832600,Red,"771 Yishun Ave 3, 760771",760771,RUNNING,,,,,,Mon - Sun:  24 Hrs
524,SGRVM0151,379 Clementi Ave 5,1.317909,103.767796,Red,"379 Clementi Ave 5, 120379",120379,RUNNING,,,,,,Mon - Sun:  24 Hrs
532,SGRVM0164,935 Yishun Central 1,1.425173,103.836800,Red,"935 Yishun Central 1, 760935",760935,RUNNING,,,,,,Mon - Sun:  24 Hrs
545,SGRVM0172,701 Yishun Ave 5,1.429999,103.828719,Red,"701 Yishun Ave 5, 760701",760701,RUNNING,,,,,,Mon - Sun:  24 Hrs
546,SGRVM0174,726 Yishun Street 71,1.426660,103.830850,Red,"726 Yishun Street 71, 760726",760726,RUNNING,,,,,,Mon - Sun:  24 Hrs
547,SGRVM0175,641 Yishun Street 61,1.420830,103.838311,Red,"641 Yishun Street 61, 760641",760641,RUNNING,,,,,,Mon - Sun:  24 Hrs
565,SGRVM0193,721 Yishun Street 71,1.426106,103.828910,Red,"721 Yishun Street 71, 760721",760721,RUNNING,,,,,,Mon - Sun:  24 Hrs
569,SGRVM0197,207 Boon Lay Place,1.346683,103.713592,Red,"207 Boon Lay Place, 640207",640207,RUNNING,,,,,,Mon - Sun:  24 Hrs
580,20254609077,"Blk 886,Tampines Street 83",1.351229,103.932022,Green,"Blk 886,Tampines Street 83, 520886",520886,RUNNING,,,,,,Mon - Sun:  24 Hrs
581,20254509008,"Blk 637, Bedok Reservoir Road",1.331076,103.904034,Green,"Blk 637, Bedok Reservoir Road, 410637",410637,RUNNING,,,,,,Mon - Sun:  24 Hrs
582,20254609065,"Blk 406,Tampines Street 41",1.358141,103.945919,Green,"Blk 406,Tampines Street 41, 520406",520406,RUNNING,,,,,,Mon - Sun:  24 Hrs
583,20254609092,Blk 426 Tampines Street 41,1.359568,103.947962,Green,"Blk 426, Tampines Street 41, 520426",520426,FULL,,,,,,Mon - Sun:  24 Hrs
584,20254508895,"Blk 485A, Tampines Avenue 9",1.360022,103.955737,Green,"Blk 485A, Tampines Avenue 9, 520485",520485,RUNNING,,,,,,Mon - Sun:  24 Hrs
585,20254609112,"Blk 911,Tampines Street 91",1.349904,103.939856,Green,"Blk 911,Tampines Street 91, 520911",520911,RUNNING,,,,,,Mon - Sun:  24 Hrs
586,20254609236,"Blk 954C,Tampines Street 96",1.342494,103.937082,Green,"Blk 954C,Tampines Street 96, 523954",523954,RUNNING,,,,,,Mon - Sun:  24 Hrs
587,20254609245,"Blk 874,Tampines Street 84",1.353430,103.932596,Green,"Blk 874,Tampines Street 84, 520874",520874,RUNNING,,,,,,Mon - Sun:  24 Hrs
588,20254709304,"Blk 872,Tampines Street 84",1.354250,103.932323,Green,"Blk 872,Tampines Street 84, 520872",520872,RUNNING,,,,,,Mon - Sun:  24 Hrs
595,20255010195,ANG MO SUPERMARKET-622B TAMPINES AVE 12,1.360888,103.941200,Green,"BLK 622B TAMPINES AVE 12 #01-10 SINGAPORE 522622, 522622",522622,OFFLINE,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
731,20254709518,"Blk 106, Bedok North Avenue 4",1.334419,103.937075,Green,"Blk 106, Bedok North Avenue 4, 460106",460106,RUNNING,,,,,,Mon - Sun:  24 Hrs
732,20254709529,"Blk 113, Bedok North Street 2",1.330436,103.935189,Green,"Blk 113, Bedok North Street 2, 460113",460113,RUNNING,,,,,,Mon - Sun:  24 Hrs
764,20254809789,"Blk 42, Cassia Crescent",1.310410,103.886295,Green,"Blk 42, Cassia Crescent, 390042",390042,RUNNING,,,,,,Mon - Sun:  24 Hrs
768,20254408783,"Blk 356D, Ubi Road 3",1.326912,103.900082,Green,"Blk 356D, Ubi Road 3, 404356",404356,RUNNING,,,,,,Mon - Sun:  24 Hrs
769,20254508879,"Blk 108, Lengkong Tiga",1.324655,103.910244,Green,"Blk 108, Lengkong Tiga, 410108",410108,RUNNING,,,,,,Mon - Sun:  24 Hrs
770,20254609025,"Blk 74, Marine Drive",1.303615,103.907214,Green,"Blk 74, Marine Drive, 440074",440074,RUNNING,,,,,,Mon - Sun:  24 Hrs
771,20254609026,"Blk 47, Marine Crescent",1.305716,103.912368,Green,"Blk 47, Marine Crescent, 440047",440047,FULL,,,,,,Mon - Sun:  24 Hrs
772,20254809776,"Blk 47, Jln Tiga",1.308835,103.884949,Green,"Blk 47, Jln Tiga, 390047",390047,RUNNING,,,,,,Mon - Sun:  24 Hrs
774,20254609087,"Blk 64, Marine Drive",1.301955,103.909174,Green,"Blk 64, Marine Drive, 440064",440064,RUNNING,,,,,,Mon - Sun:  24 Hrs
775,20254609091,"Blk 55, Chai Chee Drive",1.327172,103.919338,Green,"Blk 55, Chai Chee Drive, 460055",460055,RUNNING,,,,,,Mon - Sun:  24 Hrs
776,20254809799,"Blk 55, New Upper Changi Road",1.325114,103.942076,Green,"Blk 55, New Upper Changi Road, 461055",461055,RUNNING,,,,,,Mon - Sun:  24 Hrs
777,20254609110,"Blk 319, Ubi Avenue 1",1.328208,103.903477,Green,"Blk 319, Ubi Avenue 1, 400319",400319,RUNNING,,,,,,Mon - Sun:  24 Hrs
778,20254609115,"Blk 115, Lengkong Tiga",1.323104,103.911347,Green,"Blk 115, Lengkong Tiga, 410115",410115,RUNNING,,,,,,Mon - Sun:  24 Hrs
779,20254609114,"Blk 61, Chai Chee Road",1.325090,103.920749,Green,"Blk 61, Chai Chee Road, 460061",460061,RUNNING,,,,,,Mon - Sun:  24 Hrs
780,20254709482,"Blk 61, New Upper Changi Road",1.322779,103.940762,Green,"Blk 61, New Upper Changi Road, 461061",461061,FULL,,,,,,Mon - Sun:  24 Hrs
781,20254609231,"Blk 330, Ubi Avenue 1",1.326548,103.904139,Green,"Blk 330, Ubi Avenue 1, 400330",400330,RUNNING,,,,,,Mon - Sun:  24 Hrs
782,20254609232,"Blk 104, Lengkong Tiga",1.325839,103.909919,Green,"Blk 104, Lengkong Tiga, 410104",410104,RUNNING,,,,,,Mon - Sun:  24 Hrs
783,20254709351,"Blk 9, Eunos Crescent",1.321871,103.902751,Green,"Blk 9, Eunos Crescent, 400009",400009,RUNNING,,,,,,Mon - Sun:  24 Hrs
784,20254909831,"Blk 10, Pine Close",1.309170,103.882149,Green,"Blk 10, Pine Close, 391010",391010,RUNNING,,,,,,
785,20254709484,"Blk 846, Sims Avenue",1.317591,103.901699,Green,"Blk 846, Sims Avenue, 400846",400846,RUNNING,,,,,,Mon - Sun:  24 Hrs
786,20254709489,"Blk 1, Bedok South Avenue 1",1.320956,103.933824,Green,"Blk 1, Bedok South Avenue 1, 460001",460001,RUNNING,,,,,,Mon - Sun:  24 Hrs
787,20254709493,"Blk 417, Eunos Road 5",1.318172,103.897099,Green,"Blk 417, Eunos Road 5, 400417",400417,RUNNING,,,,,,Mon - Sun:  24 Hrs
788,20254709524,"Blk 22, Eunos Crescent",1.324813,103.902022,Green,"Blk 22, Eunos Crescent, 400022",400022,RUNNING,,,,,,Mon - Sun:  24 Hrs
789,20254709522,"Blk 2, Haig Road",1.312510,103.897617,Green,"Blk 2, Haig Road, 430002",430002,RUNNING,,,,,,Mon - Sun:  24 Hrs
790,20254709528,"Blk 16, Eunos Crescent",1.323072,103.904452,Green,"Blk 16, Eunos Crescent, 400016",400016,RUNNING,,,,,,Mon - Sun:  24 Hrs
791,20254709530,"Blk 358D, Ubi Road 3",1.329452,103.899994,Green,"Blk 358D, Ubi Road 3, 404358",404358,RUNNING,,,,,,Mon - Sun:  24 Hrs
792,20254709532,"Blk 358B, Ubi Road 3",1.328444,103.900145,Green,"Blk 358B, Ubi Road 3, 402358",402358,RUNNING,,,,,,Mon - Sun:  24 Hrs
793,20254709534,"Blk 3, Pine Close",1.307050,103.883244,Green,"Blk 3, Pine Close, 392003",392003,RUNNING,,,,,,Mon - Sun:  24 Hrs
794,20254709535,"Blk 351, Ubi Avenue 1",1.325495,103.900544,Green,"Blk 351, Ubi Avenue 1, 400351",400351,RUNNING,,,,,,Mon - Sun:  24 Hrs
795,20254709539,"Blk 348, Ubi Avenue 1",1.326158,103.900255,Green,"Blk 348, Ubi Avenue 1, 400348",400348,RUNNING,,,,,,Mon - Sun:  24 Hrs
796,20254709542,"Blk 105, Aljunied Crescent",1.319470,103.882743,Green,"Blk 105, Aljunied Crescent, 380105",380105,RUNNING,,,,,,Mon - Sun:  24 Hrs
797,20254809582,"Blk 60, Dakota Crescent",1.307678,103.888577,Green,"Blk 60, Dakota Crescent, 390060",390060,RUNNING,,,,,,Mon - Sun:  24 Hrs
798,20254809584,"Blk 28, Cassia Crescent",1.308976,103.883513,Green,"Blk 28, Cassia Crescent, 391028",391028,RUNNING,,,,,,Mon - Sun:  24 Hrs
799,20254809585,"Blk 126, Geylang East Avenue 1",1.317859,103.887015,Green,"Blk 126, Geylang East Avenue 1, 381126",381126,RUNNING,,,,,,Mon - Sun:  24 Hrs
800,20254809586,"Blk 156, Bedok South Avenue 3",1.318277,103.945501,Green,"Blk 156, Bedok South Avenue 3, 460156",460156,RUNNING,,,,,,Mon - Sun:  24 Hrs
801,20254809588,"Blk 1, Pine Close",1.308194,103.884076,Green,"Blk 1, Pine Close, 390001",390001,RUNNING,,,,,,Mon - Sun:  24 Hrs
802,20254909822,"Blk 1, Kampong Kayu Rd",1.303625,103.883806,Green,"Blk 1, Kampong Kayu Rd, 431001",431001,RUNNING,,,,,,Mon - Sun:  24 Hrs
803,20254809589,"Blk 4, Marine Ter",1.305155,103.917638,Green,"Blk 4, Marine Ter, 440004",440004,RUNNING,,,,,,Mon - Sun:  24 Hrs
804,20254809590,"Blk 36, Cassia Crescent",1.309862,103.885199,Green,"Blk 36, Cassia Crescent, 390036",390036,RUNNING,,,,,,Mon - Sun:  24 Hrs
805,20254809594,"Blk 55, Marine Ter",1.305427,103.913960,Green,"Blk 55, Marine Ter, 440055",440055,RUNNING,,,,,,Mon - Sun:  24 Hrs
806,20254809775,"Blk 14, Bedok South Ave 2",1.321040,103.936297,Green,"Blk 14, Bedok South Ave 2, 460014",460014,RUNNING,,,,,,Mon - Sun:  24 Hrs
807,20254809591,"Blk 30, Marine Crescent",1.304170,103.911178,Green,"Blk 30, Marine Crescent, 440030",440030,RUNNING,,,,,,Mon - Sun:  24 Hrs
808,20254809592,"Blk 11, Haig Road",1.314847,103.896627,Green,"Blk 11, Haig Road, 430011",430011,RUNNING,,,,,,Mon - Sun:  24 Hrs
809,20254809780,"Blk 8, Haig Road",1.313668,103.896069,Green,"Blk 8, Haig Road, 430008",430008,RUNNING,,,,,,Mon - Sun:  24 Hrs
810,20254809782,"Blk 164, Bedok South Road",1.320101,103.946598,Green,"Blk 164, Bedok South Road, 460164",460164,RUNNING,,,,,,Mon - Sun:  24 Hrs
811,20254809779,Blk 29 New Upper Changi Road,1.324267,103.936926,Green,"Blk 29 New Upper Changi Road, 464029",464029,RUNNING,,,,,,Mon - Sun:  24 Hrs
812,20254809784,"Blk 12, Pine Close",1.308549,103.882240,Green,"Blk 12, Pine Close, 391012",391012,RUNNING,,,,,,Mon - Sun:  24 Hrs
813,20254809790,"Blk 22, Bedok South Avenue 1",1.322814,103.932759,Green,"Blk 22, Bedok South Avenue 1, 460022",460022,RUNNING,,,,,,Mon - Sun:  24 Hrs
814,20254809791,"Blk 63, Chai Chee Road",1.326125,103.921439,Green,"Blk 63, Chai Chee Road, 460063",460063,RUNNING,,,,,,Mon - Sun:  24 Hrs
815,20254809795,"Blk 169, Bedok South Avenue 3",1.320389,103.945078,Green,"Blk 169, Bedok South Avenue 3, 460169",460169,RUNNING,,,,,,Mon - Sun:  24 Hrs
816,20254909819,"Blk 35, Chai Chee Avenue",1.324824,103.925856,Green,"Blk 35, Chai Chee Avenue, 461035",461035,RUNNING,,,,,,Mon - Sun:  24 Hrs
817,20254809800,"Blk 72, Bedok South Avenue 3",1.320463,103.943658,Green,"Blk 72, Bedok South Avenue 3, 460072",460072,RUNNING,,,,,,Mon - Sun:  24 Hrs
818,20254909823,"Blk 99, Old Airport Road",1.308716,103.888567,Green,"Blk 99, Old Airport Road, 390099",390099,RUNNING,,,,,,Mon - Sun:  24 Hrs
819,20254909824,"Blk 58, Dakota Crescent",1.307400,103.889457,Green,"Blk 58, Dakota Crescent, 390058",390058,RUNNING,,,,,,Mon - Sun:  24 Hrs
820,20254408763,"Blk 708, Pasir Ris Drive 10",1.380955,103.938592,Green,"Blk 708, Pasir Ris Drive 10, 510708",510708,RUNNING,,,,,,Mon - Sun:  24 Hrs
821,20254408746,"Blk 626, Pasir Ris Drive 3",1.379828,103.940950,Green,"Blk 626, Pasir Ris Drive 3, 510626",510626,RUNNING,,,,,,Mon - Sun:  24 Hrs
822,20254408774,"Blk 473, Pasir Ris Drive 6",1.374509,103.957351,Green,"Blk 473, Pasir Ris Drive 6, 510473",510473,RUNNING,,,,,,Mon - Sun:  24 Hrs
823,20254408777,"Blk 643, Pasir Ris Drive 10",1.377722,103.938100,Green,"Blk 643, Pasir Ris Drive 10, 510643",510643,RUNNING,,,,,,Mon - Sun:  24 Hrs
824,20254408776,"Blk 701, Pasir Ris Drive 10",1.379991,103.937891,Green,"Blk 701, Pasir Ris Drive 10, 510701",510701,RUNNING,,,,,,Mon - Sun:  24 Hrs
825,20254408775,"Blk 717, Pasir Ris Street 72",1.382775,103.936540,Green,"Blk 717, Pasir Ris Street 72, 510717",510717,RUNNING,,,,,,Mon - Sun:  24 Hrs
826,20254408778,"Blk 638, Pasir Ris Drive 1",1.376289,103.940948,Green,"Blk 638, Pasir Ris Drive 1, 510638",510638,RUNNING,,,,,,Mon - Sun:  24 Hrs
827,20254408779,"Blk 641, Pasir Ris Drive 1",1.376464,103.939561,Green,"Blk 641, Pasir Ris Drive 1, 510641",510641,RUNNING,,,,,,Mon - Sun:  24 Hrs
828,20254408786,"Blk 516, Pasir Ris Street 52",1.374103,103.943086,Green,"Blk 516, Pasir Ris Street 52, 510516",510516,RUNNING,,,,,,Mon - Sun:  24 Hrs
829,20254408785,"Blk 520, Pasir Ris Street 52",1.373485,103.944809,Green,"Blk 520, Pasir Ris Street 52, 510520",510520,RUNNING,,,,,,Mon - Sun:  24 Hrs
830,20254408780,"Blk 602, Elias Road",1.377398,103.943991,Green,"Blk 602, Elias Road, 510602",510602,RUNNING,,,,,,Mon - Sun:  24 Hrs
831,20254408782,"Blk 159,Tampines Street 12",1.351234,103.946566,Green,"Blk 159,Tampines Street 12, 521159",521159,RUNNING,,,,,,Mon - Sun:  24 Hrs
832,20254408781,"Blk 585, Pasir Ris Street 53",1.375379,103.947415,Green,"Blk 585, Pasir Ris Street 53, 510585",510585,RUNNING,,,,,,Mon - Sun:  24 Hrs
833,20254408784,"Blk 534, Pasir Ris Drive 1",1.370436,103.950653,Green,"Blk 534, Pasir Ris Drive 1, 510534",510534,RUNNING,,,,,,Mon - Sun:  24 Hrs
834,20254508878,"Blk 408, Pasir Ris Drive 6",1.373352,103.953407,Green,"Blk 408, Pasir Ris Drive 6, 510408",510408,RUNNING,,,,,,Mon - Sun:  24 Hrs
835,20254508877,"Blk 423, Pasir Ris Drive 6",1.370134,103.954623,Green,"Blk 423, Pasir Ris Drive 6, 510423",510423,RUNNING,,,,,,Mon - Sun:  24 Hrs
836,20254508881,"Blk 725, Pasir Ris Street 72",1.381415,103.935717,Green,"Blk 725, Pasir Ris Street 72, 510725",510725,RUNNING,,,,,,Mon - Sun:  24 Hrs
